dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
municipalidades_2022,P94_7,P94_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P94_7_O,P94_7_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P94_8,P94_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P94_9,P94_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_1,P95_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_2,P95_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_3,P95_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_4,P95_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_5,P95_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_5_O,P95_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_6,P95_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P95_7,P95_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P96,P96,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_1,P97_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_2,P97_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_3,P97_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_4,P97_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_5,P97_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_6,P97_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_7,P97_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_8,P97_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_9,P97_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_9_O,P97_9_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P97_10,P97_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_1,P98_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_2,P98_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_3,P98_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_4,P98_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_5,P98_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_6,P98_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_7,P98_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_8,P98_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_9,P98_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_10,P98_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_10_O,P98_10_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P98_11,P98_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_1,P99_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_2,P99_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_3,P99_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_4,P99_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_5,P99_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_6,P99_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_7,P99_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_8,P99_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_9,P99_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_10,P99_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_10_O,P99_10_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P99_11,P99_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_1,P100_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_2,P100_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_3,P100_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_4,P100_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_5,P100_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_6,P100_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_7,P100_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_8,P100_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_9,P100_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_10,P100_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_11,P100_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_11_O,P100_11_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P100_12,P100_12,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_1,P101_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_2,P101_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_3,P101_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_4,P101_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_5,P101_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_5_O,P101_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P101_6,P101_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P102,P102,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P102_1_T,P102_1_T,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P102_1_M,P102_1_M,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P102_1_H,P102_1_H,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P102_2,P102_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96,C96,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1,C96_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1,C96_1_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_1,C96_1_1_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_2,C96_1_1_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_3,C96_1_1_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_4,C96_1_1_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_5,C96_1_1_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_6,C96_1_1_6,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_7,C96_1_1_7,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_1_8,C96_1_1_8,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2,C96_1_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_1,C96_1_2_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_2,C96_1_2_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_3,C96_1_2_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_4,C96_1_2_4,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_5,C96_1_2_5,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_6,C96_1_2_6,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_7,C96_1_2_7,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_8,C96_1_2_8,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_9,C96_1_2_9,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_10,C96_1_2_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_11,C96_1_2_11,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_12,C96_1_2_12,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_13,C96_1_2_13,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_14,C96_1_2_14,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_15,C96_1_2_15,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_16,C96_1_2_16,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_17,C96_1_2_17,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_18,C96_1_2_18,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_2_19,C96_1_2_19,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_3,C96_1_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_3_1,C96_1_3_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_3_2,C96_1_3_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_4,C96_1_4,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_1_5,C96_1_5,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_2,C96_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_2_1,C96_2_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_2_2,C96_2_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3,C96_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1,C96_3_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_1,C96_3_1_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_2,C96_3_1_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_3,C96_3_1_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_4,C96_3_1_4,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_5,C96_3_1_5,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_6,C96_3_1_6,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_1_7,C96_3_1_7,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_2,C96_3_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_2_1,C96_3_2_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_2_2,C96_3_2_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_3,C96_3_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_4,C96_3_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_3_5,C96_3_5,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_4,C96_4,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_4_1,C96_4_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C96_4_2,C96_4_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97,C97,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1,C97_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1_1,C97_1_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1_2,C97_1_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1_3,C97_1_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1_4,C97_1_4,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_1_5,C97_1_5,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2,C97_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2,C97_2_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2_1,C97_2_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2_2,C97_2_2_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2_3,C97_2_2_3,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2_3_1,C97_2_2_3_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,C97_2_2_3_2,C97_2_2_3_2,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
